numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07897;20000103080000;1500.000000;0;0.000000;274.040000;249.500000;14;0;0;0;0;0;mq;0;0;0;0.000000;mq;268.350000;mq;274.350000;1.700000;mq;mq;3100.000000;mq;mq;261.650000;0;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07898;20000103080000;1104.000000;0;0.000000;265.650000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;264.150000;mq;275.650000;0.750000;mq;mq;3100.000000;mq;mq;260.650000;1;0;mq;mq;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07900;20000103080000;2060.000000;0;0.000000;270.250000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;265.950000;mq;271.750000;1.350000;mq;mq;3100.000000;mq;mq;269.350000;0;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07901;20000103080000;1900.000000;0;0.000000;269.650000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;266.040000;mq;283.350000;1.200000;mq;mq;3100.000000;mq;mq;264.950000;0;0;0;0;0;0;0;0;3;0;0.000000;2.400000;0.000000;mq;mq;mq;mq;mq;mq;
07902;20000103080000;1980.000000;0;0.000000;268.650000;258.230000;44;0;0;0;0;0;mq;0;0;0;0.000000;mq;268.650000;mq;278.150000;1.350000;mq;mq;3100.000000;mq;mq;268.150000;0;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;8;8;0;2;mq;
07903;20000103080000;1756.000000;0;0.000000;272.150000;mq;mq;0;0;0;2;0;2250;0;0;2;0.000000;mq;269.150000;mq;273.150000;0.600000;mq;mq;3100.000000;mq;mq;268.650000;0;0;0;0;0;0;0;0;2;0;0.000000;0.850000;0.000000;mq;mq;mq;mq;mq;mq;
07907;20000103080000;1595.000000;270;1.000000;273.540000;255.300000;24;0;0;0;0;0;mq;0;0;0;0.000000;mq;269.150000;mq;275.450000;0.520000;mq;mq;3100.000000;mq;mq;263.450000;1;0;0;0;0;0;0;0;1;mq;mq;mq;mq;mq;8;2;0;2;mq;
07908;20000103080000;1975.000000;180;4.100000;272.650000;258.690000;34;0;0;0;0;0;mq;0;0;0;0.000000;mq;266.750000;mq;275.040000;1.490000;mq;mq;3100.000000;mq;mq;264.950000;0;0;0;0;0;0;0;0;2;220;24.000000;1.000000;mq;mq;mq;mq;mq;mq;mq;
07909;20000103080000;1700.000000;180;2.500000;275.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;271.650000;mq;277.650000;1.250000;mq;mq;3100.000000;mq;mq;267.250000;1;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;2;1;mq;1;100.000000;
07911;20000103080000;1620.000000;0;0.000000;266.650000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;263.650000;mq;272.150000;1.350000;mq;mq;3100.000000;mq;mq;263.150000;1;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;8;3;0;mq;mq;
07916;20000103080000;1620.000000;0;0.000000;272.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;264.150000;mq;277.650000;0.600000;mq;mq;3100.000000;mq;mq;272.350000;0;0;0;0;5;6;3;3;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07917;20000103080000;1270.000000;0;0.000000;265.350000;264.280000;92;0;0;0;0;0;mq;0;0;0;0.000000;mq;262.950000;mq;274.650000;0.070000;mq;mq;3100.000000;mq;mq;mq;3;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07918;20000103080000;1477.000000;0;0.000000;270.450000;264.180000;62;0;0;0;1;0;8000;0;0;2;0.000000;mq;268.250000;mq;273.750000;0.550000;mq;mq;3100.000000;mq;mq;268.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07919;20000103080000;1850.000000;360;5.100000;271.950000;261.520000;45;0;0;0;1;0;8000;0;0;2;0.000000;mq;269.750000;mq;277.150000;1.400000;mq;mq;3100.000000;mq;mq;266.150000;0;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07920;20000103080000;1720.000000;90;5.100000;269.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;269.150000;mq;275.150000;0.880000;mq;mq;3100.000000;mq;mq;267.350000;0;0;0;0;0;0;0;0;2;0;0.000000;0.480000;0.000000;mq;2;9;mq;1;110.000000;
07921;20000103080000;1600.000000;0;0.000000;268.850000;259.970000;50;0;0;0;0;0;mq;0;0;0;0.000000;mq;268.150000;mq;275.150000;0.620000;mq;mq;3100.000000;mq;mq;266.350000;0;0;0;0;0;0;0;0;3;0;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;
07923;20000103080000;1600.000000;0;0.000000;269.950000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;263.250000;mq;282.950000;0.550000;mq;mq;3100.000000;mq;mq;268.150000;1;0;0;0;0;0;0;0;3;0;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;
07924;20000103080000;2500.000000;0;0.000000;273.040000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;266.950000;mq;276.150000;0.370000;mq;mq;3100.000000;mq;mq;265.540000;3;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;3;3;0;1;220.000000;
07925;20000103080000;1900.000000;0;0.000000;270.750000;260.700000;46;0;0;0;0;0;mq;0;0;0;0.000000;mq;259.950000;mq;270.750000;0.640000;mq;mq;3100.000000;mq;mq;265.150000;0;0;0;0;0;0;0;0;3;mq;mq;0.780000;0.000000;mq;2;3;0;mq;mq;
07926;20000103080000;2030.000000;0;0.000000;272.150000;257.520000;32;0;0;0;0;0;mq;0;0;0;0.000000;mq;272.150000;mq;276.150000;0.520000;mq;mq;3100.000000;mq;mq;263.950000;0;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;4;4;0;1;200.000000;
07928;20000103080000;1550.000000;270;2.500000;276.150000;266.740000;50;0;0;0;1;0;8000;0;0;2;0.000000;mq;271.650000;mq;278.150000;1.040000;mq;mq;3100.000000;mq;mq;mq;0;0;0;0;0;0;0;0;2;270;12.000000;1.700000;0.000000;mq;mq;mq;mq;1;150.000000;
07929;20000103080000;1850.000000;0;0.000000;267.150000;261.440000;64;0;0;0;0;0;mq;0;0;0;0.000000;mq;265.150000;mq;273.150000;0.850000;mq;mq;3100.000000;mq;mq;263.450000;2;0;0;0;0;0;0;0;3;0;0.000000;1.300000;0.000000;mq;mq;mq;mq;mq;mq;
07931;20000103080000;1640.000000;0;0.000000;267.850000;260.440000;56;0;0;0;0;0;mq;0;0;0;0.000000;mq;264.850000;mq;279.540000;0.390000;mq;mq;3100.000000;mq;mq;263.650000;0;0;mq;0;0;0;0;0;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07933;20000103080000;1900.000000;0;0.000000;259.150000;253.810000;64;0;0;0;0;0;mq;0;0;0;0.000000;mq;259.040000;mq;271.950000;0.750000;mq;mq;3100.000000;mq;mq;259.750000;0;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07936;20000103080000;1600.000000;0;0.000000;269.040000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;268.250000;mq;278.750000;0.640000;mq;mq;3100.000000;mq;mq;266.150000;0;0;0;0;0;0;0;0;4;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07939;20000103080000;2007.000000;0;0.000000;267.650000;mq;mq;0;0;0;1;0;2250;0;0;7;0.000000;mq;267.150000;mq;280.150000;0.520000;mq;mq;3100.000000;mq;mq;265.150000;2;0;0;0;0;0;0;0;2;0;0.000000;0.680000;0.000000;mq;mq;mq;mq;mq;mq;
07940;20000103080000;2050.000000;0;0.000000;273.650000;mq;mq;0;0;0;1;0;8000;0;0;2;0.000000;mq;271.150000;mq;278.650000;0.840000;mq;mq;3100.000000;mq;mq;263.650000;3;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07941;20000103080000;1670.000000;0;0.000000;267.150000;mq;mq;0;0;0;2;0;8000;0;0;2;0.000000;mq;266.150000;mq;277.650000;0.320000;mq;mq;3100.000000;mq;mq;258.540000;3;0;0;0;0;0;0;0;1;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07942;20000103080000;1650.000000;0;0.000000;273.750000;mq;mq;0;0;0;1;0;8000;0;0;2;0.000000;mq;270.950000;mq;278.650000;0.320000;mq;mq;3100.000000;mq;mq;266.650000;3;0;0;0;0;0;0;0;2;0;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;
07943;20000103080000;1650.000000;0;0.000000;273.150000;257.620000;30;0;0;0;0;0;mq;0;0;0;0.000000;mq;268.150000;mq;276.150000;0.400000;mq;mq;3100.000000;mq;mq;265.950000;7;0;0;0;0;0;0;0;1;mq;mq;mq;mq;mq;6;6;0;1;250.000000;
07945;20000103080000;1270.000000;0;0.000000;268.650000;264.010000;70;0;0;0;0;0;mq;0;0;0;0.000000;mq;268.150000;mq;280.850000;0.260000;mq;mq;3100.000000;mq;mq;267.150000;7;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07948;20000103080000;1450.000000;220;7.700000;271.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;269.150000;mq;274.150000;0.440000;mq;mq;3100.000000;mq;mq;270.650000;7;0;0;0;0;0;0;0;1;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07949;20000103080000;2000.000000;0;0.000000;273.150000;257.620000;30;0;0;0;0;0;mq;0;0;0;0.000000;mq;271.150000;mq;278.150000;0.330000;mq;mq;3100.000000;mq;mq;268.350000;0;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;2;3;0;mq;mq;
07950;20000103080000;1400.000000;0;0.000000;274.650000;265.350000;50;0;0;0;0;0;mq;0;0;0;0.000000;mq;268.650000;mq;276.650000;0.390000;mq;mq;3100.000000;mq;mq;271.150000;7;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;7;8;mq;mq;mq;
07953;20000103080000;1800.000000;270;1.000000;272.850000;260.240000;38;0;0;0;0;0;mq;0;0;0;0.000000;mq;270.150000;mq;274.150000;0.550000;mq;mq;3100.000000;mq;mq;267.040000;0;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07955;20000103080000;1840.000000;220;5.100000;274.150000;262.660000;42;0;0;0;0;0;mq;0;0;0;0.000000;mq;270.150000;mq;276.150000;0.450000;mq;mq;3100.000000;mq;mq;269.450000;0;0;0;0;0;0;0;0;3;220;15.000000;0.900000;0.000000;mq;mq;mq;mq;mq;mq;
07957;20000103080000;1720.000000;0;0.000000;274.150000;266.810000;58;0;0;0;0;0;mq;0;0;0;0.000000;mq;271.150000;mq;276.150000;0.520000;mq;mq;3100.000000;mq;mq;270.150000;2;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;2;2;0;2;mq;
07958;20000103080000;1509.000000;0;0.000000;273.650000;264.160000;49;0;0;0;0;0;mq;0;0;0;0.000000;mq;270.150000;mq;277.150000;0.350000;mq;mq;3100.000000;mq;mq;269.650000;1;0;0;0;0;0;0;0;1;mq;mq;mq;mq;mq;2;2;mq;mq;mq;
07959;20000103080000;1860.000000;270;5.100000;272.150000;256.740000;30;0;0;0;0;0;mq;0;0;0;0.000000;mq;272.150000;mq;275.150000;0.560000;mq;mq;3100.000000;mq;mq;268.150000;7;0;0;0;0;0;0;0;2;0;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;
07961;20000103080000;1745.000000;0;0.000000;271.150000;260.230000;43;0;0;0;0;0;mq;0;0;0;0.000000;mq;267.650000;mq;276.150000;0.460000;mq;mq;3100.000000;mq;mq;266.250000;0;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;2;9;mq;1;150.000000;
07964;20000103080000;2042.000000;0;0.000000;271.150000;262.110000;50;0;0;0;0;0;mq;0;0;0;0.000000;mq;268.150000;mq;273.150000;0.700000;mq;mq;3100.000000;mq;mq;268.750000;0;0;0;2;0;0;0;0;1;90;5.000000;mq;mq;mq;mq;mq;mq;1;140.000000;
07965;20000103080000;1500.000000;270;2.500000;276.650000;255.760000;20;0;0;0;1;0;8000;0;0;2;0.000000;mq;270.150000;mq;276.650000;0.170000;mq;mq;3100.000000;mq;mq;271.150000;0;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07967;20000103080000;1600.000000;0;0.000000;275.650000;259.810000;30;0;0;0;0;0;mq;0;0;0;0.000000;mq;267.650000;mq;278.650000;0.550000;mq;mq;3100.000000;mq;mq;268.040000;0;0;0;0;0;0;0;0;2;0;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;
07968;20000103080000;1600.000000;0;0.000000;276.650000;257.950000;24;0;0;0;0;0;mq;0;0;0;0.000000;mq;268.650000;mq;277.150000;0.400000;mq;mq;3100.000000;mq;mq;270.450000;0;0;0;0;0;0;0;0;2;0;0.000000;1.030000;0.000000;mq;2;1;0;2;mq;
07969;20000103080000;1800.000000;360;2.000000;275.150000;261.630000;36;0;0;0;0;0;mq;0;0;0;0.000000;mq;268.650000;mq;275.150000;0.560000;mq;mq;3100.000000;mq;mq;268.540000;0;0;0;4;0;0;0;0;1;360;5.000000;1.100000;0.000000;mq;2;2;0;2;mq;
07971;20000103080000;1520.000000;130;1.500000;275.650000;266.270000;50;0;0;0;1;0;8000;0;0;2;0.000000;mq;270.150000;mq;275.650000;0.100000;mq;mq;3100.000000;mq;mq;269.040000;2;0;0;0;0;0;0;0;1;mq;mq;mq;mq;mq;3;2;0;mq;mq;
07972;20000103080000;2080.000000;0;0.000000;272.150000;268.280000;75;0;0;0;0;0;mq;0;0;0;0.000000;mq;268.150000;mq;276.150000;0.380000;mq;mq;3100.000000;mq;mq;269.450000;1;mq;0;3;0;0;0;0;2;0;0.000000;0.820000;0.000000;mq;2;8;mq;1;170.000000;
07973;20000103080000;1480.000000;220;2.500000;275.650000;268.220000;58;0;4;0;0;0;mq;0;0;0;0.000000;mq;270.650000;mq;277.150000;0.350000;mq;mq;3100.000000;mq;mq;269.650000;7;0;0;0;0;0;0;0;2;mq;mq;1.250000;0.000000;mq;7;7;mq;1;220.000000;
07975;20000103080000;1420.000000;180;2.500000;275.150000;259.370000;30;0;0;0;0;0;mq;0;0;0;0.000000;mq;269.150000;mq;278.150000;0.150000;mq;mq;3100.000000;mq;mq;270.150000;0;0;0;0;0;0;0;0;1;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07976;20000103080000;1520.000000;0;0.000000;273.150000;266.310000;60;0;0;0;0;0;mq;0;0;0;0.000000;mq;266.650000;mq;277.650000;0.500000;mq;mq;3100.000000;mq;mq;271.540000;8;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07977;20000103080000;1640.000000;0;0.000000;269.150000;260.250000;50;0;0;0;0;0;mq;0;0;0;0.000000;mq;265.650000;mq;273.650000;0.460000;mq;mq;3100.000000;mq;mq;270.150000;0;0;0;0;0;0;0;0;2;0;0.000000;1.150000;0.000000;mq;3;3;mq;mq;mq;
07978;20000103080000;1280.000000;0;0.000000;270.150000;264.300000;64;0;0;0;1;0;8000;0;0;2;0.000000;mq;270.150000;mq;278.650000;0.200000;mq;mq;3100.000000;mq;mq;271.450000;8;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;8;8;0;mq;mq;
07980;20000103080000;1964.000000;360;2.500000;272.150000;265.790000;62;0;0;0;0;0;mq;0;0;0;0.000000;mq;268.150000;mq;279.150000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;0;mq;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07981;20000103080000;1680.000000;220;5.100000;273.150000;255.900000;26;0;0;0;0;0;mq;0;0;0;0.000000;mq;269.150000;mq;276.650000;0.310000;mq;mq;3100.000000;mq;mq;267.040000;3;0;0;0;0;0;0;0;2;220;15.000000;mq;mq;mq;3;3;0;2;mq;
07982;20000103080000;1700.000000;40;2.500000;278.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;267.150000;mq;278.150000;0.450000;mq;mq;3100.000000;mq;mq;269.150000;0;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;3;3;mq;mq;mq;
07983;20000103080000;733.000000;0;0.000000;272.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;269.150000;mq;282.150000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07986;20000103080000;1620.000000;0;0.000000;269.650000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;265.150000;mq;275.150000;0.180000;mq;mq;3100.000000;mq;mq;267.150000;7;0;0;0;0;0;0;0;1;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07989;20000103080000;1580.000000;240;2.500000;271.650000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;266.150000;mq;275.150000;0.300000;mq;mq;3100.000000;mq;mq;268.150000;7;0;1;0;0;0;0;0;1;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07457;20000103110000;790.000000;0;0.000000;271.150000;mq;mq;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.160000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07489;20000103110000;970.000000;0;0.000000;275.150000;mq;mq;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.450000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07498;20000103110000;1850.000000;0;0.000000;273.040000;260.420000;38;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;1.040000;mq;mq;3100.000000;mq;mq;264.350000;1;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;2;8;0;mq;mq;
07567;20000103110000;2100.000000;180;2.500000;272.540000;mq;mq;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.790000;mq;mq;3100.000000;mq;mq;265.540000;0;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20000103110000;1570.000000;0;0.000000;276.150000;mq;mq;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.550000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07593;20000103110000;1336.000000;0;0.000000;279.750000;263.810000;31;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07594;20000103110000;1860.000000;0;0.000000;277.350000;264.940000;40;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.500000;mq;mq;3100.000000;mq;mq;266.650000;5;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;20000103110000;1327.000000;0;0.000000;278.150000;268.580000;50;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.150000;mq;mq;3100.000000;mq;mq;272.150000;8;0;0;0;0;0;0;0;1;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07696;20000103110000;1850.000000;0;0.000000;278.150000;mq;mq;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.270000;mq;mq;3100.000000;mq;mq;269.950000;3;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07697;20000103110000;1550.000000;0;0.000000;277.150000;mq;mq;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;0;0;0;0;0;0;1;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07715;20000103110000;2550.000000;0;0.000000;273.850000;mq;mq;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.600000;mq;mq;3100.000000;mq;mq;mq;0;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07721;20000103110000;1753.000000;180;1.000000;275.350000;267.940000;58;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;1.450000;mq;mq;3100.000000;mq;mq;268.650000;1;0;0;0;0;0;0;0;2;180;8.000000;0.900000;0.000000;mq;mq;mq;mq;1;mq;
07811;20000103110000;2350.000000;0;0.000000;276.650000;255.150000;19;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.540000;mq;mq;3100.000000;mq;mq;266.750000;1;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;8;4;mq;2;mq;
07812;20000103110000;1165.000000;0;0.000000;279.650000;272.440000;60;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.480000;mq;mq;3100.000000;mq;mq;271.540000;2;0;0;0;3;2;9;4;3;220;10.000000;1.600000;0.000000;mq;mq;mq;mq;mq;130.000000;
07856;20000103110000;1640.000000;0;0.000000;277.650000;mq;mq;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;1.000000;mq;mq;3100.000000;mq;mq;273.150000;2;0;0;0;5;6;3;4;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07858;20000103110000;1850.000000;0;0.000000;279.650000;257.000000;18;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;2.050000;mq;mq;3100.000000;mq;mq;268.850000;2;0;0;4;0;0;0;0;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07861;20000103110000;1715.000000;mq;mq;mq;mq;mq;0;0;0;mq;mq;mq;/;/;/;mq;mq;mq;mq;mq;1.130000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07870;20000103110000;1750.000000;0;0.000000;277.150000;mq;mq;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.820000;mq;mq;3100.000000;mq;mq;271.540000;1;0;mq;0;0;0;0;0;3;mq;mq;mq;mq;mq;8;2;0;mq;mq;
07872;20000103110000;1345.000000;0;0.000000;276.150000;mq;mq;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.800000;mq;mq;3100.000000;mq;mq;268.950000;0;0;7;0;0;0;0;0;2;90;10.000000;mq;mq;mq;mq;mq;mq;mq;mq;
07875;20000103110000;1860.000000;0;0.000000;274.150000;263.250000;44;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;1.100000;mq;mq;3100.000000;mq;mq;265.250000;1;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;8;2;mq;1;130.000000;
07876;20000103110000;1270.000000;0;0.000000;277.650000;263.860000;36;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;1.000000;mq;mq;3100.000000;mq;mq;269.950000;0;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07881;20000103110000;2590.000000;0;0.000000;272.150000;258.950000;36;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;1.320000;mq;mq;3100.000000;mq;mq;264.850000;0;0;0;0;0;0;0;0;3;0;0.000000;2.200000;0.000000;mq;4;4;0;2;mq;
07882;20000103110000;1400.000000;0;0.000000;274.150000;mq;mq;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.580000;mq;mq;3100.000000;mq;mq;269.150000;1;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07885;20000103110000;1610.000000;0;0.000000;275.650000;mq;mq;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.740000;mq;mq;3100.000000;mq;mq;268.040000;1;0;0;0;0;0;0;0;3;mq;mq;2.300000;0.000000;mq;8;8;0;mq;mq;
07888;20000103110000;1500.000000;0;0.000000;279.850000;mq;mq;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.900000;mq;mq;3100.000000;mq;mq;269.150000;0;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07889;20000103110000;1840.000000;0;0.000000;275.150000;mq;mq;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.830000;mq;mq;3100.000000;mq;mq;269.950000;0;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07893;20000103110000;1775.000000;0;0.000000;272.450000;266.890000;66;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;1.000000;mq;mq;3100.000000;mq;mq;267.150000;1;0;0;0;0;0;0;0;2;0;0.000000;1.740000;0.000000;mq;8;8;0;1;80.000000;
07895;20000103110000;1990.000000;0;0.000000;271.950000;250.610000;18;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;1.250000;mq;mq;3100.000000;mq;mq;264.650000;1;0;0;0;5;6;2;2;3;0;0.000000;2.800000;0.000000;mq;8;2;0;2;mq;
07896;20000103110000;1416.000000;0;0.000000;268.650000;mq;mq;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.780000;mq;mq;3100.000000;mq;mq;263.540000;1;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07897;20000103110000;1500.000000;0;0.000000;276.540000;250.670000;13;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;1.700000;mq;mq;3100.000000;mq;mq;268.150000;0;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07900;20000103110000;2060.000000;0;0.000000;271.250000;mq;mq;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;1.350000;mq;mq;3100.000000;mq;mq;269.350000;0;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07901;20000103110000;1900.000000;0;0.000000;277.950000;mq;mq;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;1.200000;mq;mq;3100.000000;mq;mq;270.650000;0;0;0;0;0;0;0;0;3;220;4.000000;2.400000;0.000000;mq;mq;mq;mq;mq;mq;
07902;20000103110000;1980.000000;0;0.000000;275.150000;263.570000;42;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;1.350000;mq;mq;3100.000000;mq;mq;268.150000;0;0;0;0;0;0;0;0;3;0;0.000000;mq;mq;mq;8;8;0;2;mq;
07903;20000103110000;1756.000000;0;0.000000;276.150000;mq;mq;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.600000;mq;mq;3100.000000;mq;mq;268.950000;0;0;0;0;0;0;0;0;2;0;0.000000;0.850000;0.000000;mq;mq;mq;mq;mq;mq;
